date_range_start,county,type,month_count
2019-01,20019,supermarket,57
2019-01,20021,supermarket,461
2019-01,20023,supermarket,82
2019-01,20025,supermarket,69
2019-01,20027,supermarket,380
2019-01,20029,supermarket,65
2019-01,20031,supermarket,335
2019-01,20033,supermarket,79
2019-01,20035,supermarket,1049
2019-01,20037,supermarket,1370
2019-01,20039,supermarket,99
2019-01,20041,supermarket,741
2019-01,20043,supermarket,412
2019-01,20045,supermarket,3415
2019-01,20047,supermarket,159
2019-01,20049,supermarket,58
2019-01,20051,supermarket,965
2019-01,20053,supermarket,209
2019-01,20055,supermarket,1082
2019-01,20057,supermarket,914
2019-01,20059,supermarket,449
2019-01,20061,supermarket,1435
2019-01,20063,supermarket,74
2019-01,20065,supermarket,39
2019-01,20067,supermarket,260
2019-01,20069,supermarket,293
2019-01,20071,supermarket,67
2019-01,20073,supermarket,301
2019-01,20075,supermarket,66
2019-01,20077,supermarket,262
2019-01,20079,supermarket,1388
2019-01,20081,supermarket,149
2019-01,20083,supermarket,51
2019-01,20085,supermarket,299
2019-01,20087,supermarket,699
2019-01,20089,supermarket,96
2019-01,20091,supermarket,31242
2019-01,20093,supermarket,142
2019-01,20095,supermarket,201
2019-01,20097,supermarket,114
2019-01,20099,supermarket,346
2019-01,20101,supermarket,71
2019-01,20103,supermarket,2928
2019-01,20105,supermarket,64
2019-01,20107,supermarket,233
2019-01,20109,supermarket,19
2019-01,20111,supermarket,923
2019-01,20113,supermarket,1021
2019-01,20115,supermarket,257
2019-01,20117,supermarket,170
2019-01,20119,supermarket,143
2019-01,20121,supermarket,1993
2019-01,20123,supermarket,265
2019-01,20125,supermarket,531
2019-01,20127,supermarket,283
2019-01,20129,supermarket,100
2019-01,20131,supermarket,455
2019-01,20133,supermarket,387
2019-01,20135,supermarket,83
2019-01,20137,supermarket,196
2019-01,20139,supermarket,599
2019-01,20141,supermarket,111
2019-01,20143,supermarket,231
2019-01,20145,supermarket,255
2019-01,20147,supermarket,311
2019-01,20149,supermarket,1144
2019-01,20151,supermarket,389
2019-01,20153,supermarket,90
2019-01,20155,supermarket,2771
2019-01,20157,supermarket,68
2019-01,20159,supermarket,206
2019-01,20161,supermarket,2303
2019-01,20163,supermarket,197
2019-01,20165,supermarket,137
2019-01,20167,supermarket,370
2019-01,20169,supermarket,1464
2019-01,20171,supermarket,131
2019-01,20173,supermarket,20802
2019-01,20175,supermarket,588
2019-01,20177,supermarket,7297
2019-01,20179,supermarket,123
2019-01,20181,supermarket,39
2019-01,20183,supermarket,154
2019-01,20185,supermarket,143
2019-01,20187,supermarket,72
2019-01,20189,supermarket,67
2019-01,20191,supermarket,894
2019-01,20193,supermarket,92
2019-01,20195,supermarket,154
2019-01,20197,supermarket,310
2019-01,20199,supermarket,24
2019-01,20201,supermarket,147
2019-01,20203,supermarket,38
2019-01,20205,supermarket,112
2019-01,20207,supermarket,94
2019-01,20209,supermarket,6371
2019-01,21001,supermarket,661
2019-01,21003,supermarket,1064
2019-01,21005,supermarket,1145
2019-01,21007,supermarket,221
2019-01,21009,supermarket,2246
2019-01,21011,supermarket,423
2019-01,21013,supermarket,959
2019-01,21015,supermarket,10339
2019-01,21017,supermarket,490
2019-01,21019,supermarket,2691
2019-01,21021,supermarket,1194
2019-01,21023,supermarket,335
2019-01,21025,supermarket,255
2019-01,21027,supermarket,872
2019-01,21029,supermarket,4104
2019-01,21031,supermarket,478
2019-01,21033,supermarket,510
2019-01,21035,supermarket,1184
2019-01,21037,supermarket,5443
2019-01,21039,supermarket,117
2019-01,21041,supermarket,273
2019-01,21043,supermarket,894
2019-01,21045,supermarket,468
2019-01,21047,supermarket,2237
2019-01,21049,supermarket,1102
2019-01,21051,supermarket,518
2019-01,21053,supermarket,106
2019-01,21055,supermarket,341
2019-01,21057,supermarket,228
2019-01,21059,supermarket,5430
2019-01,21061,supermarket,639
2019-01,21063,supermarket,233
2019-01,21065,supermarket,445
2019-01,21067,supermarket,13045
2019-01,21069,supermarket,546
2019-01,21071,supermarket,700
2019-01,21073,supermarket,2148
2019-01,21075,supermarket,167
2019-01,21077,supermarket,442
2019-01,21079,supermarket,774
2019-01,21081,supermarket,880
2019-01,21083,supermarket,1425
2019-01,21085,supermarket,981
2019-01,21087,supermarket,350
2019-01,21089,supermarket,2223
2019-01,21091,supermarket,333
2019-01,21093,supermarket,4255
2019-01,21095,supermarket,586
2019-01,21097,supermarket,557
2019-01,21099,supermarket,1038
2019-01,21101,supermarket,1143
2019-01,21103,supermarket,827
2019-01,21105,supermarket,63
2019-01,21107,supermarket,1375
2019-01,21109,supermarket,345
2019-01,21111,supermarket,38095
2019-01,21113,supermarket,2252
2019-01,21115,supermarket,385
2019-01,21117,supermarket,8209
2019-01,21119,supermarket,403
2019-01,21121,supermarket,1155
2019-01,21123,supermarket,568
2019-01,21125,supermarket,2306
2019-01,21127,supermarket,383
2019-01,21129,supermarket,92
2019-01,21131,supermarket,359
2019-01,21133,supermarket,722
2019-01,21135,supermarket,773
2019-01,21137,supermarket,814
2019-01,21139,supermarket,350
2019-01,21141,supermarket,1000
2019-01,21143,supermarket,250
2019-01,21145,supermarket,2903
2019-01,21147,supermarket,161
2019-01,21149,supermarket,308
2019-01,21151,supermarket,2882
2019-01,21153,supermarket,162
2019-01,21155,supermarket,735
2019-01,21157,supermarket,1930
2019-01,21159,supermarket,71
2019-01,21161,supermarket,648
2019-01,21163,supermarket,870
2019-01,21165,supermarket,104
2019-01,21167,supermarket,656
2019-01,21169,supermarket,397
2019-01,21171,supermarket,568
2019-01,21173,supermarket,720
2019-01,21175,supermarket,219
2019-01,21177,supermarket,955
2019-01,21179,supermarket,2276
2019-01,21181,supermarket,202
2019-01,21183,supermarket,603
2019-01,21185,supermarket,4018
2019-01,21187,supermarket,378
2019-01,21189,supermarket,83
2019-01,21191,supermarket,664
2019-01,21193,supermarket,607
2019-01,21195,supermarket,1523
2019-01,21197,supermarket,433
2019-01,21199,supermarket,2521
2019-01,21201,supermarket,82
2019-01,21203,supermarket,267
2019-01,21205,supermarket,699
2019-01,21207,supermarket,482
2019-01,21209,supermarket,1048
2019-01,21211,supermarket,1164
2019-01,21213,supermarket,938
2019-01,21215,supermarket,636
2019-01,21217,supermarket,1578
2019-01,21219,supermarket,762
2019-01,21221,supermarket,345
2019-01,21223,supermarket,363
2019-01,21225,supermarket,287
2019-01,21227,supermarket,4640
2019-01,21229,supermarket,805
2019-01,21231,supermarket,192
2019-01,21233,supermarket,347
2019-01,21235,supermarket,976
2019-01,21237,supermarket,211
2019-01,21239,supermarket,1256
2019-01,22001,supermarket,3912
2019-01,22003,supermarket,877
2019-01,22005,supermarket,8005
2019-01,22007,supermarket,1508
2019-01,22009,supermarket,669
2019-01,22011,supermarket,1776
2019-01,22013,supermarket,528
2019-01,22015,supermarket,7125
2019-01,22017,supermarket,10180
2019-01,22019,supermarket,11529
2019-01,22021,supermarket,734
2019-01,22023,supermarket,716
2019-01,22025,supermarket,257
2019-01,22027,supermarket,378
2019-01,22029,supermarket,978
2019-01,22031,supermarket,1263
2019-01,22033,supermarket,22396
2019-01,22035,supermarket,118
2019-01,22037,supermarket,665
2019-01,22039,supermarket,1306
2019-01,22041,supermarket,365
2019-01,22043,supermarket,775
2019-01,22045,supermarket,3798
2019-01,22047,supermarket,1578
2019-01,22049,supermarket,540
2019-01,22051,supermarket,26400
2019-01,22053,supermarket,1168
2019-01,22055,supermarket,14343
2019-01,22057,supermarket,4629
2019-01,22059,supermarket,552
2019-01,22061,supermarket,1835
2019-01,22063,supermarket,9622
2019-01,22065,supermarket,346
2019-01,22067,supermarket,1013
2019-01,22069,supermarket,1435
2019-01,22071,supermarket,17009
2019-01,22073,supermarket,9370
2019-01,22075,supermarket,1410
2019-01,22077,supermarket,1019
2019-01,22079,supermarket,4849
2019-01,22081,supermarket,222
2019-01,22083,supermarket,772
2019-01,22085,supermarket,636
2019-01,22087,supermarket,1828
2019-01,22089,supermarket,3584
2019-01,22091,supermarket,568
2019-01,22093,supermarket,1161
2019-01,22095,supermarket,1842
2019-01,22097,supermarket,4629
2019-01,22099,supermarket,3616
2019-01,22101,supermarket,2741
2019-01,22103,supermarket,18174
2019-01,22105,supermarket,6226
2019-01,22107,supermarket,234
2019-01,22109,supermarket,6251
2019-01,22111,supermarket,1684
2019-01,22113,supermarket,4263
2019-01,22115,supermarket,1317
2019-01,22117,supermarket,2103
2019-01,22119,supermarket,1605
2019-01,22121,supermarket,1568
2019-01,22123,supermarket,289
2019-01,22125,supermarket,635
2019-01,22127,supermarket,439
2019-01,23001,supermarket,2958
2019-01,23003,supermarket,1491
2019-01,23005,supermarket,7973
2019-01,23007,supermarket,456
2019-01,23009,supermarket,1147
2019-01,23011,supermarket,2480
2019-01,23013,supermarket,1052
2019-01,23015,supermarket,972
2019-01,23017,supermarket,1079
2019-01,23019,supermarket,3527
2019-01,23021,supermarket,187
2019-01,23023,supermarket,571
2019-01,23025,supermarket,789
2019-01,23027,supermarket,745
2019-01,23029,supermarket,845
2019-01,23031,supermarket,4806
2019-01,24001,supermarket,1583
2019-01,24003,supermarket,22879
2019-01,24005,supermarket,35011
2019-01,24009,supermarket,4529
2019-01,24011,supermarket,1065
2019-01,24013,supermarket,6272
2019-01,24015,supermarket,3488
2019-01,24017,supermarket,8885
2019-01,24019,supermarket,1136
2019-01,24021,supermarket,11073
2019-01,24023,supermarket,694
2019-01,24025,supermarket,11512
2019-01,24027,supermarket,13418
2019-01,24029,supermarket,601
2019-01,24031,supermarket,43932
2019-01,24033,supermarket,52523
2019-01,24035,supermarket,1797
2019-01,24037,supermarket,4665
2019-01,24039,supermarket,656
2019-01,24041,supermarket,1338
2019-01,24043,supermarket,3454
2019-01,24045,supermarket,3480
2019-01,24047,supermarket,1512
2019-01,24510,supermarket,30831
2019-01,25001,supermarket,6500
2019-01,25003,supermarket,2925
2019-01,25005,supermarket,19360
2019-01,25007,supermarket,947
2019-01,25009,supermarket,30260
2019-01,25011,supermarket,1548
2019-01,25013,supermarket,18301
2019-01,25015,supermarket,3858
2019-01,25017,supermarket,51824
2019-01,25019,supermarket,376
2019-01,25021,supermarket,22438
2019-01,25023,supermarket,17423
2019-01,25025,supermarket,28958
2019-01,25027,supermarket,28749
2019-01,26001,supermarket,278
2019-01,26003,supermarket,271
2019-01,26005,supermarket,6424
2019-01,26007,supermarket,759
2019-01,26009,supermarket,978
2019-01,26011,supermarket,420
2019-01,26013,supermarket,232
2019-01,26015,supermarket,3154
2019-01,26017,supermarket,4678
2019-01,26019,supermarket,637
2019-01,26021,supermarket,5925
2019-01,26023,supermarket,1482
2019-01,26025,supermarket,5660
2019-01,26027,supermarket,2176
2019-01,26029,supermarket,803
2019-01,26031,supermarket,583
2019-01,26033,supermarket,732
2019-01,26035,supermarket,881
2019-01,26037,supermarket,3796
2019-01,26039,supermarket,537
2019-01,26041,supermarket,1864
2019-01,26043,supermarket,657
2019-01,26045,supermarket,4477
2019-01,26047,supermarket,1161
2019-01,26049,supermarket,19825
2019-01,26051,supermarket,549
2019-01,26053,supermarket,240
2019-01,26055,supermarket,4277
2019-01,26057,supermarket,1517
2019-01,26059,supermarket,957
2019-01,26061,supermarket,815
2019-01,26063,supermarket,626
2019-01,26065,supermarket,13245
2019-01,26067,supermarket,2144
2019-01,26069,supermarket,536
2019-01,26071,supermarket,77
2019-01,26073,supermarket,2858
2019-01,26075,supermarket,7282
2019-01,26077,supermarket,11955
2019-01,26079,supermarket,741
2019-01,26081,supermarket,35481
2019-01,26083,supermarket,93
2019-01,26085,supermarket,325
2019-01,26087,supermarket,4802
2019-01,26089,supermarket,1104
2019-01,26091,supermarket,4044
2019-01,26093,supermarket,9834
2019-01,26095,supermarket,79
2019-01,26097,supermarket,222
2019-01,26099,supermarket,52372
2019-01,26101,supermarket,788
2019-01,26103,supermarket,2470
2019-01,26105,supermarket,573
2019-01,26107,supermarket,1394
2019-01,26109,supermarket,574
2019-01,26111,supermarket,2414
2019-01,26113,supermarket,552
2019-01,26115,supermarket,9558
2019-01,26117,supermarket,2959
2019-01,26119,supermarket,218
2019-01,26121,supermarket,5657
2019-01,26123,supermarket,1921
2019-01,26125,supermarket,66246
2019-01,26127,supermarket,598
2019-01,26129,supermarket,765
2019-01,26131,supermarket,70
2019-01,26133,supermarket,575
2019-01,26135,supermarket,286
2019-01,26137,supermarket,860
2019-01,26139,supermarket,18260
2019-01,26141,supermarket,225
2019-01,26143,supermarket,575
2019-01,26145,supermarket,8650
2019-01,26147,supermarket,8582
2019-01,26149,supermarket,2213
2019-01,26151,supermarket,927
2019-01,26153,supermarket,202
2019-01,26155,supermarket,2976
2019-01,26157,supermarket,1747
2019-01,26159,supermarket,2799
2019-01,26161,supermarket,16264
2019-01,26163,supermarket,88583
2019-01,26165,supermarket,1352
2019-01,27001,supermarket,383
2019-01,27003,supermarket,11619
2019-01,27005,supermarket,406
2019-01,27007,supermarket,1450
2019-01,27009,supermarket,1151
2019-01,27011,supermarket,89
2019-01,27013,supermarket,1557
2019-01,27015,supermarket,505
2019-01,27017,supermarket,934
2019-01,27019,supermarket,2678
2019-01,27021,supermarket,778
2019-01,27023,supermarket,150
2019-01,27025,supermarket,1772
2019-01,27027,supermarket,2141
2019-01,27029,supermarket,285
2019-01,27031,supermarket,52
2019-01,27033,supermarket,360
2019-01,27035,supermarket,2161
2019-01,27037,supermarket,15078
2019-01,27039,supermarket,762
2019-01,27041,supermarket,981
2019-01,27043,supermarket,239
2019-01,27045,supermarket,566
2019-01,27047,supermarket,701
2019-01,27049,supermarket,1006
2019-01,27051,supermarket,198
2019-01,27053,supermarket,41598
2019-01,27055,supermarket,650
2019-01,27057,supermarket,506
2019-01,27059,supermarket,1534
2019-01,27061,supermarket,1297
2019-01,27063,supermarket,340
2019-01,27065,supermarket,538
2019-01,27067,supermarket,1291
2019-01,27069,supermarket,111
2019-01,27071,supermarket,364
2019-01,27073,supermarket,151
2019-01,27075,supermarket,174
2019-01,27077,supermarket,62
2019-01,27079,supermarket,923
2019-01,27081,supermarket,135
2019-01,27083,supermarket,759
2019-01,27085,supermarket,786
2019-01,27087,supermarket,50
2019-01,27089,supermarket,293
2019-01,27091,supermarket,439
2019-01,27093,supermarket,482
2019-01,27095,supermarket,693
2019-01,27097,supermarket,880
2019-01,27099,supermarket,1125
2019-01,27101,supermarket,162
2019-01,27103,supermarket,894
2019-01,27105,supermarket,518
2019-01,27107,supermarket,192
2019-01,27109,supermarket,3643
2019-01,27111,supermarket,677
2019-01,27113,supermarket,366
2019-01,27115,supermarket,615
2019-01,27117,supermarket,246
2019-01,27119,supermarket,726
2019-01,27121,supermarket,349
2019-01,27123,supermarket,19556
2019-01,27125,supermarket,69
2019-01,27127,supermarket,333
2019-01,27129,supermarket,345
2019-01,27131,supermarket,2048
2019-01,27133,supermarket,87
2019-01,27135,supermarket,514
2019-01,27137,supermarket,5545
2019-01,27139,supermarket,4862
2019-01,27141,supermarket,3633
2019-01,27143,supermarket,338
2019-01,27145,supermarket,4021
2019-01,27147,supermarket,1225
2019-01,27149,supermarket,91
2019-01,27151,supermarket,164
2019-01,27153,supermarket,586
2019-01,27155,supermarket,48
2019-01,27157,supermarket,431
2019-01,27159,supermarket,170
2019-01,27161,supermarket,537
2019-01,27163,supermarket,10709
2019-01,27165,supermarket,268
2019-01,27167,supermarket,60
2019-01,27169,supermarket,1342
2019-01,27171,supermarket,5329
2019-01,27173,supermarket,218
2019-01,28001,supermarket,1072
2019-01,28003,supermarket,2174
2019-01,28005,supermarket,591
2019-01,28007,supermarket,399
2019-01,28009,supermarket,235
2019-01,28011,supermarket,1310
2019-01,28013,supermarket,447
2019-01,28015,supermarket,355
2019-01,28017,supermarket,766
2019-01,28019,supermarket,336
2019-01,28021,supermarket,298
2019-01,28023,supermarket,715
2019-01,28025,supermarket,724
2019-01,28027,supermarket,645
2019-01,28029,supermarket,702
2019-01,28031,supermarket,924
2019-01,28033,supermarket,11013
2019-01,28035,supermarket,1656
2019-01,28037,supermarket,245
2019-01,28039,supermarket,508
2019-01,28041,supermarket,583
2019-01,28043,supermarket,571
2019-01,28045,supermarket,1961
2019-01,28047,supermarket,5117
2019-01,28049,supermarket,9709
2019-01,28051,supermarket,295
2019-01,28053,supermarket,178
2019-01,28055,supermarket,85
2019-01,28057,supermarket,1019
2019-01,28059,supermarket,5759
2019-01,28061,supermarket,647
2019-01,28063,supermarket,91
2019-01,28065,supermarket,395
2019-01,28067,supermarket,3577
2019-01,28069,supermarket,213
2019-01,28071,supermarket,2620
2019-01,28073,supermarket,2487
2019-01,28075,supermarket,3152
2019-01,28077,supermarket,507
2019-01,28079,supermarket,310
2019-01,28081,supermarket,3665
2019-01,28083,supermarket,936
2019-01,28085,supermarket,1223
2019-01,28087,supermarket,3050
2019-01,28089,supermarket,5177
2019-01,28091,supermarket,795
2019-01,28093,supermarket,1185
2019-01,28095,supermarket,1129
2019-01,28097,supermarket,185
2019-01,28099,supermarket,826
2019-01,28101,supermarket,509
2019-01,28103,supermarket,527
2019-01,28105,supermarket,2531
2019-01,28107,supermarket,1068
2019-01,28109,supermarket,2624
2019-01,28111,supermarket,342
2019-01,28113,supermarket,1282
2019-01,28115,supermarket,1020
2019-01,28117,supermarket,1009
2019-01,28119,supermarket,144
2019-01,28121,supermarket,9063
2019-01,28123,supermarket,936
2019-01,28125,supermarket,177
2019-01,28127,supermarket,820
2019-01,28129,supermarket,747
2019-01,28131,supermarket,385
2019-01,28133,supermarket,498
2019-01,28135,supermarket,184
2019-01,28137,supermarket,858
2019-01,28139,supermarket,583
2019-01,28141,supermarket,1088
2019-01,28143,supermarket,144
2019-01,28145,supermarket,1156
2019-01,28147,supermarket,649
2019-01,28149,supermarket,3008
2019-01,28151,supermarket,1959
2019-01,28153,supermarket,516
2019-01,28155,supermarket,615
2019-01,28157,supermarket,367
